level,puzzle,answer
4,005000200000070000002000490000409000570000006010000000000050007004003000060000000,635948271941275638782136495826419753579382146413567982298654317154723869367891524
5,100030040006005090708001000004806709090043200670012850080164970961327085340500020,129638547436275198758491362214856739895743216673912854582164973961327485347589621
1,000002000000003090006000500000600000000000002509100000230000008400000000000790100,913452867754863291826971534372685419168349752549127386237516948491238675685794123
2,000000000050960000002000180600300000000400009001000000700010000000008020900000003,367182495158964732492753186649325871835471269271896354723519648514638927986247513
3,000000000000000805703200000000059000004000000001000630500000000000300070980004000,845916327129473865763285491378659142694132758251847639536721984412398576987564213
4,200093070006000040000801600700400802000030000400002003002704000070310005090000400,241693578986527341357841629713465892529138764468972153832754916674319285195286437
5,400502307007000068800000090096700150004005806300261400712090035045326781083107942,469582317537419268821673594296748153174935826358261479712894635945326781683157942
1,008900000000040500007000010400003000500000009000100078000800000300000400000002000,658917234132648597947325816481793625573286149269154378724861953316579482895432761
2,008600020700000500000009000000000307026100000040000000000003000001000040000057000,138645729794321586652789431815294367326178954947536218289413675571962843463857192
3,640009700300000000007642000000500000708260001006908073000183007080020160000000080,642359718359871642817642539194537826738264951526918473465183297983725164271496385
4,008700000100582006020009000009000032042000107703000005000010008001248050000007600,438761529197582346526439871859176432642953187713824965374615298961248753285397614
5,000000580724000000100009000052038760010054000096017003001720895039486207208591346,963172584724865139185349672452938761317654928896217453641723895539486217278591346
1,500200003000900042007045006000300210069008000000000000900530070803004000200009004,594261783618973542327845196485396217769128435132457968946532871853714629271689354
2,060003000800000050000007600100000000007000300000480000000000010003009000090000084,765123849832964157914857632158372496647591328329486571576248913483719265291635784
3,004000700000007200000510000000000010000030080007002000180000000000009400300000050,954628731861397245723514869238945617496731582517862394182453976675189423349276158
4,080970200006500079000000050000008046000000000052010000040000000078600004500403010,485971263316542879927836451731298546894765132652314987243187695178659324569423718
5,004000000000030098903106054478300261006200835500608907005001379217043500089760412,864597123751432698923186754478359261196274835532618947645821379217943586389765412
1,000000000008000045700002000000010000300000280090540000000000700100007300004000000,413695827628371945759482136867213459345769281291548673536124798182957364974836512
2,201504037000003080030000004004105008000060005008200000003000200100007000809032071,281594637465713982937826154694175328712368495358249716573481269126957843849632571
3,600120305050003006003856070100635400046200539325000061008360050060509003530470600,697124385852793146413856972189635427746218539325947861978361254264589713531472698
4,079000000000000000000200500500000200000009000400008003000000008260500000000307090,679845321352916847814273569591734286783629415426158973937462158268591734145387692
5,040009060257300008080000300360080700071000823490002651709468512014500936625003407,143879265257346198986251374362185749571694823498732651739468512814527936625913487
1,800950003009080250050067000020000000600000840000000002104090600080041070000570008,847952163369184257251367984728419536693725841415638792174893625586241379932576418
2,000040800002009000000000700000006001705000000000000009040870000000050000060000032,176245893482739165359168724934586271725391648618427359543872916291653487867914532
3,700030809000701006000000002000000000004007150806004700030000000067500080010062000,745236819923781546681495372172358694394627158856914723438179265267543981519862437
4,500000071900400000000060000034000000000001002006070000000002000008000060000030400,542983671961427835387165294134298756879651342256374918693542187428719563715836429
5,280140000043507000000000001856300102732806549900050006620481793470039200091075860,289143657143567928567928431856394172732816549914752386625481793478639215391275864
1,000500000070000008000040010600000000000703002405000090008007000090008000000000050,841576239572139468963842715627495381189763542435281697358617924294358176716924853
2,005000300000040100306002800000000000073006052600100000907000063804900000500000080,245861397798345126316792845459237618173486952682159734927518463864923571531674289
3,590000000000000000000607100080000002007000000000050089006001740000000000020090000,591234867678915234342687195489163572257849316163752489936521748815476923724398651
4,003000050000004000000007000600080000400000000000050230080000704000000600002910000,973162458268594173514837962631289547425673819897451236186325794359748621742916385
5,002057034500000098000260050801000006000618023093472000138706549459301002067945080,912857634576134298384269157821593476745618923693472815138726549459381762267945381
1,040008000000420001000000524130000097600030800009500040060290000451000000000004006,542178369396425781817369524135846297674932815289517643763291458451683972928754136
2,460300000000000102000500000002008000300000040000900030000001800900000000000072000,461329587593784162278516394742138659389265741156947238625491873917853426834672915
3,093004001205100040004030000010003206000000000309007000000900800400002310070080405,793824651285176943164539728817453296546298137329617584631945872458762319972381465
4,300009070010570046000040300004900000020000001000020060003007200086210007200400000,345869172912573846768142359634951728527386491891724563153697284486215937279438615
5,006002400003500010800070000039020708504300001087009600475038126621740380090261540,956812473743596812812473965139624758564387291287159634475938126621745389398261547
1,006000172041057090870000560000008000000030000008726040984000000102000407007081029,596843172241657893873219564425198736769534218318726945984372651132965487657481329
2,401000000000000005000032008000000000030000002009700040600400010000008070080005000,421856739368947125597132468816294357734561982259783641675429813942318576183675294
3,100040060050009208002300900030000070009400500500003004060070800400006001907500020,198742365753619248642358917834195672219467583576823194361274859425986731987531426
4,000700300200000004010500000007000950000002000003004000600008000000100070400000000,964721385235689714718543296847316952596872143123954867679438521382165479451297638
5,900501000082400009300000640130807020456129783827064000610780950000005030745913862,964531278582476319371298645139857426456129783827364591613782954298645137745913862
1,100050000000300076000000000000000000096000030000080200007609000000000100200000508,163857942452391876978264351721935684896142735345786219587619423634528197219473568
2,000000000067000030000590000020040000000007504000000100005000020000036090001000000,419763258567821439283594617128645973936217584754389162695478321842136795371952846
3,070000050000900003400008000010057000000000906000000000000003070600000000903100000,372461859168925743495738162819657234754312986236849517541293678627584391983176425
4,030004000040000210600700030006000070008570009200803060093000100001200008000010600,139624785847935216625781934956142873318576429274893561793468152461257398582319647
5,603470000520906000000000900372510864451300209080004100760083002809047015210695387,693471528528936741147852936372519864451368279986724153765183492839247615214695387
1,100039002009000000000000500207001050901040000060705001003060000080000240000007680,145839762629574318378612594237981456951346827864725931493268175786153249512497683
2,500006000030790400401000900200000750045000120019000008004000507006210090000009006,597426381832791465461835972283164759645978123719352648924683517356217894178549236
3,000020000080004000001000009009300000000006240007000000060000050000190300000070000,436829715985714632271563489529347168318956247647281593762438951854192376193675824
4,000900070800000600000003000000000040079400000000000805000005000200068000060000090,453926178827514639916873452382651947579482361641739825734195286295368714168247593
5,804190007000208040000000060167009453020503006500400082975382610201074539643901078,854196327716238945392745861167829453428513796539467182975382614281674539643951278
1,650010042000002000008069000000050073073000058095020000000240080034080106000900000,659813742341572869728469531462158973173694258895327614917246385234785196586931427
2,007050000020000400000000300000000050000200070309400000080070010400010500000000000,647853291523691487198742365762139854814265973359487126285374619476918532931526748
3,080004900600079301900000000503018000800023405000000000409051003000000007005090020,387164952654279381912385746543618279876923415291547638429751863168432597735896124
4,002093501000007009000100800050004070207000904010020080500300000308012006000040000,872493561165287349934165827659834172287651934413729685521376498348912756796548213
5,010008020300520040006300009400802900703005860859167000130456297042710080675089314,514698723397521648286374159461832975723945861859167432138456297942713586675289314
1,007009040000607208350000000006002070000910680580000000600500039030098500000400800,867259143149637258352184796916842375723915684584376921678521439431798562295463817
2,090000001207100084050009630370402009009036040005900000002003000080000020900600008,698374251237165984154289637371452869829736145465918372512843796786591423943627518
3,100045000009000040007100500004609002000080700200030000080000009000850300600002004,126345978359728641847196523574619832963284715218537496781463259492851367635972184
4,040800030010030720203000000000450000300086050002309400009060005608700001000000680,947812536815634729263597814786451293394286157152379468429168375638725941571943682
5,830490000541080000070100000380906251006020430000315700703861590410239867060574120,832497615541683972679152348387946251156728439294315786723861594415239867968574123
1,000409500000600000030000007020000000010900060078000000600000000400080000000070002,761429583845637219239815647926748135314952768578163924652394871497281356183576492
2,080000007000000000005120000600000120003409000000000050100000000060007000000003004,481935267926784531735126948654378129213459786897261453148692375369547812572813694
3,026500000000014000400002038601000042780000610000000005000008106840900020000250000,326589471578314269419672538651837942782495613934126785293748156845961327167253894
4,000200004608005023050001900040006500800000046000100000000008090003500000100420000,931287654678945123254631987342876519819352746567194238425768391783519462196423875
5,023005068005080000900300004159030082004050617670200390002148076007093041501762809,423975168715486923986321754159637482234859617678214395392148576867593241541762839
1,708000206300028050040010000600300905005000100480065000000000098800590740000204000,798453216316728459542916873671342985235879164489165327124637598863591742957284631
2,106200300000010600800600901000961530007000160061000000600000010510806000000107026,196278354743519682825634971284961537957423168361785249678392415512846793439157826
3,200003000000006000001000002000000360000000900005410000600000000000050008970020000,286143759597286143431795682819572364742368915365419827658934271123657498974821536
4,007200500930080000002093070003000050040000002029805046200004007000010420050670001,817246593935187264462593178673421859548769312129835746281954637796318425354672981
5,000400059480900000002000100960041570134607208057390061670082934845730610320000085,713426859486915327592873146968241573134657298257398461671582934845739612329164785
1,200306050006200307030940000900000802000000070070000000020810400108600009000403020,284376951596281347731945286965734812813529674472168593329817465148652739657493128
2,205409000000030700000000000000000000030000000000100045000504090370000800060000000,285479163916835724743612589652748931431956278897123645128564397374291856569387412
3,500020609000930002007500000006140700008000040100000300070250000000010400019600080,583421679461937852927586134356142798798365241142798365874253916635819427219674583
4,670000030309058000000106900003009017006300040500000000000410020000000000040092001,671924835329758164854136972483569217216387549597241683965413728132875496748692351
5,000002160079008300000900005001009603632780040408013057367840502085097416914250000,843572169579168324126934875751429683632785941498613257367841592285397416914256738
1,006000090000280070004000000000000104070800000003000006080000020001004000000500000,726413598519286473834795612298637154675841239143952786487169325951324867362578941
2,000005000000001208790000000000008500000060000360070000001000400000390007002000000,214985763653741298798623145429138576187569324365274981971856432546392817832417659
3,100800000820000050000010309730600090000080000060009028000005006070000015305070000,149853267823967451657412389738621594912584673564739128481295736276348915395176842
4,000902000000030019080050004140000708090000030005000600000028000500100900602700000,451972386267834519389651274143269758896517432725483691974328165538146927612795843
5,530960074940000602000200090108400750020015000005806031293008107604079308781024965,532961874947583612816247593168432759329715486475896231293658147654179328781324965
1,000000403000000000180500000900020000000094000700000050000900000043000081020000000,295867413436219875187543692968125347352794168714386259671938524543672981829451736
2,003008000600000200000007005000500000040000008900060000000000900080004000007000630,753128496618459273429637815861543729342971568975862341534716982286394157197285634
3,160000000230100900007040005052730600600085030000000000000000103400003706070010090,164359872235178964897246315952734681641985237783621459529867143418593726376412598
4,600000300000500080000010000000000040058400000000000607003000050000070000900063000,689742315417539286532618479196327548758496132324851697263984751841275963975163824
5,008003000004060000000071052062037000080902006501004039047010985896345721120798063,718523694254869317639471852962137548483952176571684239347216985896345721125798463
1,000000400005780000000000090000000000000209600308000007000070005400000000960100000,186593472295784316743612598619857234574239681328461957832976145451328769967145823
2,004000020097050000000080000000000805000007000302004000060090000050000000000002040,534976128897251364621483957746329815915867432382514796463795281259148673178632549
3,000050000020601700100209040370000680410000230002000004040106800500907060000030000,794358126823641795156279348375412689419865237682793514947126853531987462268534971
4,009100002060050008300206007290005086000600501056030000030002060020060800080700005,579148632462357198318296457291475386843629571756831249135982764927564813684713925
5,700002000005400000000080010203500100059006080186043097008754931094021678307069425,761932854835417269942685713273598146459176382186243597628754931594321678317869425
1,000000000300096740010020960005004030000000000080102000790030480860709300000000000,659471823328596741417823965175964238246387519983152674791235486864719352532648197
2,000008000000000210050047000000000000000900007102600000000200060003005000070000004,916328475734596218258147396897451632365982147142673859589214763423765981671839524
3,000000000000500036128000000300000009000098100000007000000002000009000800600300000,563924718947581236128673945372156489456298173891437652715862394239745861684319527
4,000000928050901764090004030700290306000410079009006040900800002060102093203509007,416357928352981764897624531784295316635418279129736845971843652568172493243569187
5,056208034042000809000900020090067000600180057107400360713049286529010703408023501,956278134342651879871934625295367418634182957187495362713549286529816743468723591
1,000000000800030000095000040302000008000000000000904000074000500000083002000060000,723146859846539127195872346312657498469318275587924631674291583951483762238765914
2,000002040003070005900000000600050307000000000240009000005030000000000020080000000,876512943413978265952643718691254387538761492247389156125436879364897521789125634
3,703000408000000000500468000604002083000600000809030025950000037000519004000000000,763295418428371596591468372614952783235687941879134625952846137387519264146723859
4,060000010300400000000000090000800504010006000000000000405000300000009000000001067,967285413321497658548163792639812574814756239752934186495678321176329845283541967
5,369451000700982000020000000056079048203060100004018053000026731007095482810743596,369451827741982365528637914156379248283564179974218653495826731637195482812743596
1,000700000080602000500000103000000000105070000000008020300019000020000060000000000,934751286781632954562984173298465317145273698673198425356819742829347561417526839
2,017000040000000600000049081056007092000020000409080000080512000000090800000000070,917856243248371659635249781856137492173924568429685317784512936561793824392468175
3,650009000200570040090060008046000705020000080800000400003080500000400670100096030,654829317238571946791364258346918725527643189819752463463187592982435671175296834
4,009000000000800010007006000006000900000100000080400030005009700010000000020000040,839521467264873519157946328476382951392165874581497632645219783718634295923758146
5,100020000657380000004600359841030602930000700502400100709800501425163078008957426,193524867657389214284671359841735692936218745572496183769842531425163978318957426
1,000093000850000060000000000000500080029001000003000000000800000600000001004020900,742693815851472369936158742167549283429381576583267194295814637678935421314726958
2,060000050000002000070034000000008000201500000000000307000200010030000008500000000,362897451814652739975134862743968125281573946659421387497286513136745298528319674
3,000400000080026500600091020001000004460000970270000350500014090000200000030058600,952483167183726549647591823391675284465832971278149356526314798819267435734958612
4,000005000000100090004000003000020000800043000900000070000800002000000004150900000,396485721285137496714296583561729348827543169943618275439871652678352914152964837
5,000002090007568000201300000058043702003100080170600904389050106514206079726890053,865412397937568241241379568658943712493127685172685934389754126514236879726891453
1,040000105000000000900860000006001007000200000800000030000300090005000000071000000,748923165563174829912865473426531987137298654859746231684317592395482716271659348
2,300705008000098100008600000601000030004000050003000071040860000700502009000074010,319745268567298143428631795651927834974183652283456971145869327736512489892374516
3,006823500000600000090005006035700980209008705800000030003217800000009000020300009,416823597752691348398475126635742981249138765871956432963217854184569273527384619
4,002000000507008920040275000004650700000000000700043090000000030209100850000982004,182396475537418926946275381824659713693721548751843692418567239269134857375982164
5,200050000870300040941600052000069004002178560508203097109800736704930210603005480,236451978875392641941687352317569824492178563568243197159824736784936215623715489
1,010700680007000004083902000130000870070805030900010000005200000700000040000170069,419753682527681394683942157136429875274865931958317426865294713791536248342178569
2,000000000006000520003709000210060000000900008050000000009000007000300000000020100,591286374876134529423759861217568943634912758958473612189645237762391485345827196
3,010900720060020100400007030206000000000708000000000640708005009003080002600300050,815936724367524198492817536276451983934768215581293647728145369153689472649372851
4,008900000710048009009107006070001098190870040830094005000036900960002500000509064,628953417715648329349127856574361298192875643836294175451736982967482531283519764
5,000001000460000000000500900040210780059060300720389564987142603004056890015038207,593671428462893175178524936346215789859467312721389564987142653234756891615938247
1,020905100900040680006000500080506004001007000300008960000080090148009300000200007,824965173935741682716832549289516734461397258357428961572183496148679325693254817
2,410000000000900000000320005003000002000001000008050000900007410000000070002000000,419765328235918764687324195163879542524631987798452631956287413841593276372146859
3,000046000000210000009000030600000400000000000008500070140002000000900057000000000,587346921364219785219857634652793418731428569498561372145672893826934157973185246
4,040000070000000500000608000020047000010002006000000900900000000605000000000030040,143295678867314592592678314326947851719852436458163927934781265675429183281536749
5,504190080080370200030080640000400916200003570009060002602841095195237008843650127,524196783986374251731582649357428916268913574419765832672841395195237468843659127
1,200000070000340009000050000600090010700006000000000400030000500000002060004000000,253968174186347259497251638625894317749136825318725496832679541571482963964513782
2,500300000006000700000100050009000000000026000010000030030400000000000900400000602,571398264386245791924167358769831425843526179215974836632419587157682943498753612
3,000070080600000003009004000050000200300000000000007940000530001000080000004000000,215973684648251793739864152457198236392645817861327945986532471173486529524719368
4,000003470208000000000000000000010000040000050090520006070004000500000002000080000,159263478268147935437895621625419387841376259793528146972654813584931762316782594
5,290040000100000050080000007874020060310954002500687310030160049958073020461592738,295746183147839256683215497874321965316954872529687314732168549958473621461592738
1,000100000000600050020000300000000000000037900800000010105800000000009203600000000,958143627317692854426758391279481536561237948843965712135826479784519263692374185
2,001500308002603170000000000210007000000900005800204090700006030000000002400008500,961572348542683179387419256219857463674931825835264791758126934193745682426398517
3,003000200260805000900000060500170802009204005070000090000410027008000600010000004,753946218261835749984721563546179832839264175172583496695418327428397651317652984
4,009004200082000095000290100000029000000480000030601008700038000053000021100900030,519864273482317695376295184847529316691483752235671948724138569953746821168952437
5,800900100620800000000000040000700536507039420080064001196427080730695210254308097,845973162623841759971256843419782536567139428382564971196427385738695214254318697
1,000260040000000260000004005004970010090005630258003900006190000072000000500007000,985261743743589261621734895364978512197425638258613974836192457472356189519847326
2,000000000014300000900000060800051000000200003000000104021000000000060000000098050,368975412714326895952814367843751629176249583295683174621537948589462731437198256
3,007090003010308006008702000200000009030000500001000020009170300000480702003006001,647591283512348976398762415284657139736219548951834627829175364165483792473926851
4,001340000500000024006002700003500000000090005002000003900001002000830017038000900,721348659589176324346952781693514278817293465452687193975461832264839517138725946
5,900000670356200040010080000691403805570000030040120967280000354160700289439850710,928541673356297148714386592691473825572968431843125967287619354165734289439852716
1,705000260020097080000500000060000051000004000108000900430000096600402500000080000,795148263324697185816523749263879451957214638148365972432751896689432517571986324
2,000046000090000007000030000004000000802000000000100009760500000000000300000200048,327946851496815237581732964914358726872469513635127489763584192248691375159273648
3,090007308100200000008400000080001050030000002007080009000100060000300500540060007,492657318176238495358419276684921753935746182217583649723195864869374521541862937
4,005900300030006800200000004004079005600400020090100700002000400400200001700050060,845921376139746852276583194324879615617435928598162743952618437463297581781354269
5,000000090000403005400000761017050009020870006564032087350189002198247603042065918,285716394671493825439528761817654239923871546564932187356189472198247653742365918
1,600000080005809000700000602900178000400090000050003000010004500508720904000000000,694237185125869743783415692932178456476592318851643279219384567568721934347956821
2,000041000206000090300000000900600000070080400000000007010000500000230000050000008,597341286246578391381962745924657813675183429138429657713894562869235174452716938
3,014920000700300040003070000008500010050007002470000890000092037080005100000010006,514926378792358641863471259628549713359187462471263895146892537987635124235714986
4,800016000000405860020000000000007000580090000401580000000000700000008500300600102,834916257719425863625873914293167485587394621461582379956241738142738596378659142
5,650049003000810095009000200001030900730021004802056370010092487927084506584673100,658249713243817695179365248461738952735921864892456371316592487927184536584673129
1,300007600081390005000000000008600503000004820000000000000000000000020009056830271,329547618681392745574168932248671593163954827795283164932715486817426359456839271
2,050000000060095000000380201003000000009000610000610309007008590000700006020054080,352471968861295437794386251613529874279843615548617329437168592985732146126954783
3,025000800800400607000070005000007060200006000003001400017030040030500000009000203,725163894891425637346978125158247369274396581963851472517632948432589716689714253
4,700045093000000004002900060600003840001000900095800007530780009200000000070009600,768245193953671284142938765627593841381427956495816327536782419219364578874159632
5,000080006000007091430020000200000038960014507500732400742956813051340972089001650,197583246825467391436129785274695138963814527518732469742956813651348972389271654
1,090000803000000000400502000000080006100700050000090000000400020068000000003000000,592614873631879245487532169379285416126743958854196732915468327768321594243957681
2,000700000002000508100000970070900050040106080000005012003400000000008090080560004,438759261792631548156284973871923456245176389369845712613497825524318697987562134
3,007009006000000470010060800034020501705100043000003000100300060002004005590000000,287439156356281479419765832834627591725198643961543728148352967672914385593876214
4,050900000000105700001040080504000003090020500002000041080609000700010008000007300,457968132826135794931742685514876923398421576672593841283659417769314258145287369
5,700000000054000600003809000300050040041603920928071503062738159107006482895104706,789265314254317698613849275376952841541683927928471563462738159137596482895124736
1,070020000300500064008301000600000409002047300080000010839000000400000008007009000,576924831391578264248361957613285479952147386784693512839416725465732198127859643
2,004052100103008000020006000010000020900001760430020800000080309000070050200039008,794352186163798245528416937817963524952841763436527891641285379389174652275639418
3,000000040030000020100080000000000890020007000005000100006402000000003000800000900,287359641639741528154286379713564892928137456465928137396412785571893264842675913
4,690020000000000059500300400000093146000000000912680000000070301080005004401000000,694527813173846259528319467857293146346751982912684735265478391789135624431962578
5,000109300000000704805000000250970000610403002000801695087015039060382047532794186,726149358193568724845237961258976413619453872374821695487615239961382547532794186
1,000008030010000060009400000000000009002000500070006000030000074000200000000950000,456718932217539468389462157863125749192347586574896321935681274641273895728954613
2,006000000091400000000000320000000000200070500040800001010000004000030000000025000,726593418391482765458617329175246893289371546643859271512768934867934152934125687
3,007230060030001008900008200093000024100000500400000100050009002700002600002570040,817235469234691758965748213593167824178924536426853197651489372749312685382576941
4,010000820000043000000000000000701004600000000020800000000200100400050003700000000,314679825285143967976582431593721684648395712127864359859237146461958273732416598
5,000607050108400006000010009051803962002000040340700501817324690263579804095080237,924637158178495326536218479751843962682951743349762581817324695263579814495186237
1,907001030206070040000000270000700000020480000000209300600004027450000000300090064,947521638236978145815643279169735482523486791784219356691354827452867913378192564
2,070000000000020100060000000200000000100094000000800026000607080509000200000000000,972148653845326179361579842238765491156294738794831526423617985519483267687952314
3,500002008080041000904800000000050082408000096706900000003006020000407800000010070,561792348287341965934865217319654782428173596756928134173586429692437851845219673
4,003000008080007260090200005160092000000360082000708090300006020800000900026800070,273659418485137269691284735168492357749365182532718694354976821817523946926841573
5,007000000580100200600900000093200405250439000461078300076853100010642798842791536,127385964589164273634927851793216485258439617461578329976853142315642798842791536
1,500800000020000960000000000000400805070010000000000300308000000000026010007000000,546892137821735964739641582192463875473518296685279341368157429954326718217984653
2,002000000019005000000000640000070000000640080081000000000003001000000009400080000,842736195619425738357819642964578213523641987781392564278963451136254879495187326
3,051300008000870091000000200030046520604250003500000100040007035087093000300000000,951324678426875391873961254738146529614259783592738146249617835187593462365482917
4,000304070805000000000009000040000000000000002009010508000080000020007000030000040,216354879895176324374829651542638197183795462769412538457983216621547983938261745
5,007000005000201300500809014900700601086003042035004789379548120624300900851962070,217436895498251367563879214942785631786193542135624789379548126624317958851962473
1,080000000000600100093070500407000005000204030000008000700060402600000000050017006,186945273574623198293871564437196825861254739925738641718369452649582317352417986
2,002000900000007000000406003001003500009080000000000060400000070000020800060000000,742831956396257481185496723271963548639584217854172369428319675917625834563748192
3,067100000000000302000080000000053000008000060000402000000700090004000000300000005,267134859849576312153289647426853971538917264971462538615728493784395126392641785
4,020050040905008001000006800060000008000005300700200000007090004100500000090400720,826157943975348261341926857562739418419865372738214596257693184184572639693481725
5,500800000400020030100000600876100000095037048300002967758060403934750216012049805,569813724487926531123475689876194352295637148341582967758261493934758216612349875
1,000005800081300000400089000060000430000010090508000006600030900000572683050090200,396725814281364759475189362169258437742613598538947126627831945914572683853496271
2,030020400020100670004600000000000130051000086206000000000700010105200003800003009,637825491928134675514679328789562134351947286246381957493756812165298743872413569
3,000410050070020600002830000001260005000004001000008030046000900708000000000000020,689417352173529684452836197891263475327954861564178239246785913718392546935641728
4,000000000000060010954000000000000904860070000000000200000304000070000080010002000,681245793327968415954137826735821964862479531149653278298314657473596182516782349
5,003000000000005076040009100300074200281650790460190830802500013134908607596700428,613287549928415376745369182359874261281653794467192835872546913134928657596731428
1,087630000000000000320001008400172603000000000600400200070504096000000000004810502,187635429549287361326941758495172683712368945638459217873524196251796834964813572
2,000080051000060000073000000042700000000200000000090006800000009000304070100000000,426987351918563247573142968642758193791236584385491726837625419269314875154879632
3,000279580200050000000400200460100000105000073000080104043862000090040000000700002,634279581271358946958416237469137825185924673327685194543862719792541368816793452
4,040007000600509400370000050002095004060810090000762000007000503000900002500206900,845637129621589437379421856182395674763814295954762318297148563416953782538276941
5,000600003200001085860400009603002001058360472470010090926587134547130928000090507,719658243234971685865423719693742851158369472472815396926587134547136928381294567
1,010000603000704000600000000080630000000000000002000070000080005020100000700000040,417529683238764591695813427189637254576241938342958176963482715824175369751396842
2,708000600060500010401000027016045000049100000500020400000060009000009070190002004,738291645962574318451683927816945732249137586573826491324768159685419273197352864
3,000010000000060300005000070030000040000004050069000000000000100204005000000030600,723419568841567392695823471532176849187394256469258713376942185214685937958731624
4,000865900700000601026000000900070005060300200000004000600913000000000016380000400,413865972759432681826197534934271865168359247572684193645913728297548316381726459
5,601040030095007201040000800080036524029750068000021090568400317934000082710603459,671248935895367241243519876187936524329754168456821793568492317934175682712683459
1,002009000000000000000000506000650800000300700001000090060000000030200040000008010,582769134316485279497123586973654821824391765651872493168947352735216948249538617
2,500000000309000020000068000080040000200000000000900030040300000010000804000000600,578239146369471528421568379987143265234657981156982437845396712613725894792814653
3,200560390000070800000000000041907000500210030000000000372600901000000000069800400,218564397934172856756389142641937528597218634823456719372645981485791263169823475
4,000042050050000700900810300700090001000100000300007029003401006008000070090073000,136742958852936714947815362725398641689124537314567829573481296468259173291673485
5,650003090000276000038050004580004937796100842300000100075419000060082719129360458,657843291914276583238951674581624937796135842342798165875419326463582719129367458
1,090018000000000042000000007000000000021000600000730000000060900307005000002000000,794218356136579842258643197473156289521894673689732514845367921317925468962481735
2,000000010700002000000600005000008700020000300065000000000400000300000209000150000,592834617716592438438671925943218756127965384865347192689423571351786249274159863
3,500060030004000190020005000000903000307500060005004073000800300003040002012000050,589461237634287195721395648168973524347528961295614873476852319953146782812739456
4,008070026003020004000003100000060409040000800076004000001008005207001003080050000,498175326613829754725643198832567419549312867176984532961738245257491683384256971
5,007500900000004000020730450809640125070018639210903074780395206091862300060401598,147526983953184762628739451839647125475218639216953874784395216591862347362471598
1,000900020000000000704006000006037000500040000020000980000000007080100000000000003,631984725852713469794526138946837251518249376327651984165392847483175692279468513
2,095000030008000000000107000000000004003090000400006700000058000100000200200000006,795624831618539472342187569861375924573492618429816753936258147184763295257941386
3,000040900000000070600093041900004230030009006706002010200000000150706020008400000,521647983493518672687293541915864237832179456746352819274935168159786324368421795
4,000005090000000807720800040000060003070300000046009781004050306009006000560000000,483675192695241837721893645958167423172384569346529781214958376839716254567432918
5,000000081209005000000000000307001040481753926900086000504030267870162059692570138,746329581239815674158647392367291845481753926925486713514938267873162459692574138
1,000000000800410700069000050400300000000000000000005029020009000000000000100800400,741956238835412796269783154452398671986271543317645829524169387678534912193827465
2,100000700000000000500260000000000300602100000000004970000500006090000000070003000,164358729923741658587269143749825361632197584851634972318572496295416837476983215
3,000006200000020607300150000670000420009800700503000091000203070026001000001080000,187496235954328617362157948678915423219834756543672891895263174726541389431789562
4,020000040008064007974000561005000008000095000000018000040000070003052004681000325,126579843358164297974283561415726938867395412239418756542831679793652184681947325
5,001030090000080060500000200798563400002809000605124007170452839254398176300716040,821635794947281365563947218798563421412879653635124987176452839254398176389716542
1,000001000000000600098004000051000009000030000000060000000000700005908000200000360,436281957512793684798654123651847239827139546943562871184326795365978412279415368
2,320000100000000000000650000005000000906000050000002000000001204000000300607090000,328749165564128937791653428285916743916437852473582619859361274142875396637294581
3,100040600060000000030760205000000000092510000010820409009600080046950002000000007,127345698568192743934768215685479321492513876713826459279631584846957132351284967
4,060400700009000060004801000040070030200050600006040002090000400003004020000703800,365492781189537264724861359948276135271359648536148972897625413613984527452713896
5,000010000045007000920000308204105060603049172800006453000093087436578291789261500,368912745145387926927654318274135869653849172891726453512493687436578291789261534
1,000009200005000000046000000000500000900000120000060000100002070000400036000000900,381759264795246381246183759417528693968374125532961847153692478829417536674835912
2,750200030009010680068000200000890000000104000000075000030000070004080102025700090,751268439249317685368459217517892346692134758483675921836921574974583162125746893
3,409000200008000000000500030080600000007000009000703000000020000000090008030000060,469137285358942617721568934283659741617284359594713826876425193142396578935871462
4,090084020000030709008200030050040061080000200604100500800003400400050002035400000,396784125542631789718295634957342861183569247624178593871923456469857312235416978
5,062000000000079001000000035240507000000096728980013040124735689800641350605920170,362154897458379261791862435246587913513496728987213546124735689879641352635928174
1,056400000009000100000000200000000000270008000000600050100072000000000869000000000,856421397329785146417369285635214978274598613981637452168972534742153869593846721
2,050400000090000016000000020000500900200300080100000000700016000000000000030000400,651472839492853716387169524843521967269347185175698243724916358518734692936285471
3,300620010000001000201430068802000035050000100106000024500710090603590041000002000,387625419465981372291437568842176935759243186136859724528714693673598241914362857
4,013002049420109070095400002140008750907040200300700490034005027071604080009000004,713862549426159873895473612142398756967541238358726491634985127271634985589217364
5,100060009850004002006000040064851003530627080781009000320715900000498237490206150,142563879853974612976182345264851793539627481781349526328715964615498237497236158
1,074000000002600300000340080000050072030007006021000000007000950050082000613000000,374528619892671345165349287946853172538217496721964538287436951459182763613795824
2,009000005060300000000004009004008000070000010000020000000000030000100760508002000,389217645467395821251864379124738956875946213693521487716489532942153768538672194
3,000840900080000020600020045009034600006008030010090700030000090460002007001503000,123845976584679123697321845259734618746158239318296754832467591465912387971583462
4,040000000000020005009000700200000003000007000008900400000600900520030000000000080,742593618861724395359168724297416853415387269638952471184675932526839147973241586
